#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 01 05 12 30 999 99.0 99.0  0.63  4.00  4.11   1 9999.0 999.0  24.7 999.0 99.0 99.00
2017 01 05 13 00 999 99.0 99.0  0.62  5.88  4.19  29 9999.0 999.0  24.7 999.0 99.0 99.00
2017 01 05 13 30 999 99.0 99.0  0.60  6.25  4.26  29 9999.0 999.0  24.7 999.0 99.0 99.00
2017 01 05 14 00 999 99.0 99.0  0.56  8.33  4.28  67 9999.0 999.0  24.7 999.0 99.0 99.00
2017 01 05 14 30 999 99.0 99.0  0.56  3.85  4.19   0 9999.0 999.0  24.7 999.0 99.0 99.00
2017 01 05 15 00 999 99.0 99.0  0.57  6.25  4.22  28 9999.0 999.0  24.7 999.0 99.0 99.00
2017 01 05 15 30 999 99.0 99.0  0.55  8.33  4.47  70 9999.0 999.0  24.7 999.0 99.0 99.00
2017 01 05 16 00 999 99.0 99.0  0.52  6.25  4.51  28 9999.0 999.0  24.7 999.0 99.0 99.00
2017 01 05 16 30 999 99.0 99.0  0.53  8.33  4.15  70 9999.0 999.0  24.7 999.0 99.0 99.00
2017 01 05 17 00 999 99.0 99.0  0.52  8.33  3.91  64 9999.0 999.0  24.7 999.0 99.0 99.00
2017 01 05 17 30 999 99.0 99.0  0.49  6.25  3.99  32 9999.0 999.0  24.7 999.0 99.0 99.00
2017 01 05 18 00 999 99.0 99.0  0.50  8.33  4.04  64 9999.0 999.0  24.7 999.0 99.0 99.00
2017 01 05 18 30 999 99.0 99.0  0.49  8.33  4.16  70 9999.0 999.0  24.7 999.0 99.0 99.00
2017 01 05 19 00 999 99.0 99.0  0.50  8.33  3.80  60 9999.0 999.0  24.7 999.0 99.0 99.00
2017 01 05 19 30 999 99.0 99.0  0.49  8.33  3.91  66 9999.0 999.0  24.7 999.0 99.0 99.00
2017 01 05 20 00 999 99.0 99.0  0.47  7.14  4.15  54 9999.0 999.0  24.6 999.0 99.0 99.00
2017 01 05 20 30 999 99.0 99.0  0.49  6.67  3.90  39 9999.0 999.0  24.6 999.0 99.0 99.00
2017 01 05 21 00 999 99.0 99.0  0.50  8.33  3.93  56 9999.0 999.0  24.6 999.0 99.0 99.00
2017 01 05 21 30 999 99.0 99.0  0.50  8.33  3.98  70 9999.0 999.0  24.6 999.0 99.0 99.00
2017 01 05 22 00 999 99.0 99.0  0.50  7.14  4.22  54 9999.0 999.0  24.6 999.0 99.0 99.00
2017 01 05 22 30 999 99.0 99.0  0.49  7.14  3.79  52 9999.0 999.0  24.6 999.0 99.0 99.00
2017 01 05 23 00 999 99.0 99.0  0.48  8.33  3.65  62 9999.0 999.0  24.6 999.0 99.0 99.00
2017 01 05 23 30 999 99.0 99.0  0.50  8.33  4.10  60 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 06 00 00 999 99.0 99.0  0.46  8.33  4.10  70 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 06 00 30 999 99.0 99.0  0.47  8.33  4.35  69 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 06 01 00 999 99.0 99.0  0.46  8.33  4.53  66 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 06 01 30 999 99.0 99.0  0.45  8.33  4.54  70 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 06 02 00 999 99.0 99.0  0.42  9.88  4.79  66 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 06 02 30 999 99.0 99.0  0.46  9.09  4.52  70 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 06 03 00 999 99.0 99.0  0.44  7.69  4.38  63 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 06 03 30 999 99.0 99.0  0.45  5.00  4.15  14 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 06 04 00 999 99.0 99.0  0.45  7.69  4.04  67 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 06 04 30 999 99.0 99.0  0.47  8.33  4.00  63 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 06 05 00 999 99.0 99.0  0.50  8.33  3.53  62 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 06 05 30 999 99.0 99.0  0.49  7.69  3.65  70 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 06 06 00 999 99.0 99.0  0.51  8.33  3.76  64 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 06 06 30 999 99.0 99.0  0.51  2.13  3.39 282 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 06 07 00 999 99.0 99.0  0.53  2.38  3.25 313 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 06 07 30 999 99.0 99.0  0.53  2.50  3.36 333 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 06 08 00 999 99.0 99.0  0.52  7.69  3.41  62 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 06 08 30 999 99.0 99.0  0.52  6.25  3.60  52 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 06 09 00 999 99.0 99.0  0.53  8.33  3.45  63 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 06 09 30 999 99.0 99.0  0.56  2.78  3.47 351 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 06 10 00 999 99.0 99.0  0.56  3.23  3.51  11 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 06 10 30 999 99.0 99.0  0.54  2.94  3.60 350 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 06 11 00 999 99.0 99.0  0.55  3.23  3.74 351 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 06 11 30 999 99.0 99.0  0.56  3.23  3.85 357 9999.0 999.0  24.2 999.0 99.0 99.00
2017 01 06 12 00 999 99.0 99.0  0.57 13.33  4.01  60 9999.0 999.0  24.2 999.0 99.0 99.00
2017 01 06 12 30 999 99.0 99.0  0.52  8.33  4.12  64 9999.0 999.0  24.2 999.0 99.0 99.00
2017 01 06 13 00 999 99.0 99.0  0.51  8.33  4.20  57 9999.0 999.0  24.2 999.0 99.0 99.00
2017 01 06 13 30 999 99.0 99.0  0.52  8.33  4.21  70 9999.0 999.0  24.2 999.0 99.0 99.00
2017 01 06 14 00 999 99.0 99.0  0.49  7.14  4.26  49 9999.0 999.0  24.2 999.0 99.0 99.00
2017 01 06 14 30 999 99.0 99.0  0.50  8.33  4.38  54 9999.0 999.0  24.2 999.0 99.0 99.00
2017 01 06 15 00 999 99.0 99.0  0.53  7.69  4.51  52 9999.0 999.0  24.2 999.0 99.0 99.00
2017 01 06 15 30 999 99.0 99.0  0.53  8.33  4.74  59 9999.0 999.0  24.2 999.0 99.0 99.00
2017 01 06 16 00 999 99.0 99.0  0.53  8.33  4.84  59 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 06 16 30 999 99.0 99.0  0.50  8.33  4.68  52 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 06 17 00 999 99.0 99.0  0.50 12.50  4.98  60 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 06 18 00 999 99.0 99.0  0.46  7.14  5.18  45 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 06 18 30 999 99.0 99.0  0.46 12.50  5.32  63 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 06 19 00 999 99.0 99.0  0.48  8.33  5.59  56 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 06 19 30 999 99.0 99.0  0.46  7.69  5.58  52 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 06 20 00 999 99.0 99.0  0.45  8.33  5.29  53 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 06 20 30 999 99.0 99.0  0.50  8.33  4.64  56 9999.0 999.0  24.2 999.0 99.0 99.00
2017 01 06 21 00 999 99.0 99.0  0.54  8.33  3.98  49 9999.0 999.0  24.2 999.0 99.0 99.00
2017 01 06 21 30 999 99.0 99.0  0.57  8.33  3.99  52 9999.0 999.0  24.1 999.0 99.0 99.00
2017 01 06 22 00 999 99.0 99.0  0.59  8.33  3.99  47 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 06 22 30 999 99.0 99.0  0.63  8.33  3.76  52 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 06 23 00 999 99.0 99.0  0.66  9.09  3.75  53 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 06 23 30 999 99.0 99.0  0.77  9.09  3.73  59 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 07 00 00 999 99.0 99.0  0.74  9.09  3.75  50 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 07 00 30 999 99.0 99.0  0.70  3.45  3.77 159 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 07 01 00 999 99.0 99.0  0.71  8.33  3.79  54 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 07 01 30 999 99.0 99.0  0.69  8.33  3.84  52 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 07 02 00 999 99.0 99.0  0.67  8.33  3.67  52 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 07 02 30 999 99.0 99.0  0.61  8.33  3.70  57 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 07 03 00 999 99.0 99.0  0.63  8.33  3.62  50 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 07 03 30 999 99.0 99.0  0.71  7.69  3.45  54 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 07 04 00 999 99.0 99.0  0.76  3.57  3.50 159 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 07 04 30 999 99.0 99.0  0.80  3.45  3.42 154 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 07 05 00 999 99.0 99.0  0.84  3.45  3.46 156 9999.0 999.0  24.1 999.0 99.0 99.00
2017 01 07 05 30 999 99.0 99.0  0.92  3.70  3.44 156 9999.0 999.0  24.1 999.0 99.0 99.00
2017 01 07 06 00 999 99.0 99.0  0.90  3.70  3.45 152 9999.0 999.0  24.2 999.0 99.0 99.00
2017 01 07 06 30 999 99.0 99.0  0.90  3.85  3.53 154 9999.0 999.0  24.2 999.0 99.0 99.00
2017 01 07 07 00 999 99.0 99.0  0.90  3.85  3.45 152 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 07 07 30 999 99.0 99.0  0.91  3.70  3.52 150 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 07 08 00 999 99.0 99.0  0.86  4.00  3.49 147 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 07 08 30 999 99.0 99.0  0.89  3.85  3.55 152 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 07 09 00 999 99.0 99.0  0.87  3.45  3.46 152 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 07 09 30 999 99.0 99.0  0.87  4.00  3.48 143 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 07 10 00 999 99.0 99.0  0.86  4.00  3.51 130 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 07 10 30 999 99.0 99.0  0.88  4.35  3.67 137 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 07 11 00 999 99.0 99.0  0.85  4.35  3.60 133 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 07 11 30 999 99.0 99.0  0.84  4.35  3.36 132 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 07 12 00 999 99.0 99.0  0.90  4.00  3.39 137 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 07 12 30 999 99.0 99.0  0.93  4.17  3.44 132 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 07 13 00 999 99.0 99.0  0.94  4.17  3.57 136 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 07 13 30 999 99.0 99.0  0.92  4.55  3.55 128 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 07 14 00 999 99.0 99.0  0.92  4.55  3.48 128 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 07 14 30 999 99.0 99.0  0.91  4.55  3.38 129 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 07 15 00 999 99.0 99.0  0.89  3.70  3.30 139 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 07 15 30 999 99.0 99.0  0.81  3.85  3.34 137 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 07 16 00 999 99.0 99.0  0.78 16.67  3.44  92 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 07 16 30 999 99.0 99.0  0.80 16.67  3.38  60 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 07 17 00 999 99.0 99.0  0.81 18.18  3.41  63 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 07 17 30 999 99.0 99.0  0.81 18.18  3.36  59 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 07 18 00 999 99.0 99.0  0.97  3.23  3.33 256 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 07 18 30 999 99.0 99.0  0.94  3.45  3.61 285 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 07 19 00 999 99.0 99.0  0.84 16.67  3.73  67 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 07 19 30 999 99.0 99.0  0.78 16.67  3.54  47 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 07 20 00 999 99.0 99.0  0.82 16.67  3.71  80 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 07 20 30 999 99.0 99.0  0.89 16.67  3.74  60 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 07 21 00 999 99.0 99.0  1.05 16.67  3.77  76 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 07 21 30 999 99.0 99.0  1.31  4.55  4.01 346 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 07 22 00 999 99.0 99.0  1.56  5.26  4.30 350 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 07 22 30 999 99.0 99.0  1.86  5.26  4.66 348 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 07 23 00 999 99.0 99.0  1.98  5.56  4.78 353 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 07 23 30 999 99.0 99.0  2.07  6.25  5.00 355 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 08 00 00 999 99.0 99.0  2.03  6.25  4.86 355 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 08 00 30 999 99.0 99.0  2.19  6.67  5.08   0 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 08 01 00 999 99.0 99.0  2.16  6.67  4.96   5 9999.0 999.0  24.2 999.0 99.0 99.00
2017 01 08 01 30 999 99.0 99.0  2.14  7.14  4.89   5 9999.0 999.0  24.2 999.0 99.0 99.00
2017 01 08 02 00 999 99.0 99.0  2.25  6.25  5.07 357 9999.0 999.0  24.1 999.0 99.0 99.00
2017 01 08 02 30 999 99.0 99.0  2.17  5.56  4.96 355 9999.0 999.0  24.1 999.0 99.0 99.00
2017 01 08 03 00 999 99.0 99.0  2.18  7.14  5.08   9 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 08 03 30 999 99.0 99.0  2.31  7.14  5.10  14 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 08 04 00 999 99.0 99.0  2.26  6.25  5.14   5 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 08 04 30 999 99.0 99.0  2.26  6.67  5.14   8 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 08 05 00 999 99.0 99.0  2.39  7.14  5.31  19 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 08 05 30 999 99.0 99.0  2.32  7.14  5.31  17 9999.0 999.0  23.7 999.0 99.0 99.00
2017 01 08 06 00 999 99.0 99.0  2.48  7.14  5.44  18 9999.0 999.0  23.7 999.0 99.0 99.00
2017 01 08 06 30 999 99.0 99.0  2.51  6.25  5.39   5 9999.0 999.0  23.7 999.0 99.0 99.00
2017 01 08 07 00 999 99.0 99.0  2.55  5.88  5.32   8 9999.0 999.0  23.7 999.0 99.0 99.00
2017 01 08 07 30 999 99.0 99.0  2.69  7.14  5.59  17 9999.0 999.0  23.6 999.0 99.0 99.00
2017 01 08 08 00 999 99.0 99.0  2.58  6.25  5.50  11 9999.0 999.0  23.5 999.0 99.0 99.00
2017 01 08 08 30 999 99.0 99.0  2.68  6.67  5.60  15 9999.0 999.0  23.3 999.0 99.0 99.00
2017 01 08 09 00 999 99.0 99.0  2.58 11.11  5.62  35 9999.0 999.0  23.1 999.0 99.0 99.00
2017 01 08 09 30 999 99.0 99.0  2.63 11.11  5.65  28 9999.0 999.0  23.0 999.0 99.0 99.00
2017 01 08 10 00 999 99.0 99.0  2.45  6.67  5.44  12 9999.0 999.0  22.9 999.0 99.0 99.00
2017 01 08 10 30 999 99.0 99.0  2.45  6.67  5.58  12 9999.0 999.0  22.8 999.0 99.0 99.00
2017 01 08 11 00 999 99.0 99.0  2.41 11.11  5.52  29 9999.0 999.0  22.7 999.0 99.0 99.00
2017 01 08 11 30 999 99.0 99.0  2.46 10.53  5.60  38 9999.0 999.0  22.6 999.0 99.0 99.00
2017 01 08 12 00 999 99.0 99.0  2.46  6.25  5.42  14 9999.0 999.0  22.6 999.0 99.0 99.00
2017 01 08 12 30 999 99.0 99.0  2.43  6.67  5.43   9 9999.0 999.0  22.6 999.0 99.0 99.00
2017 01 08 13 00 999 99.0 99.0  2.37  5.56  5.27   5 9999.0 999.0  22.5 999.0 99.0 99.00
2017 01 08 13 30 999 99.0 99.0  2.24  6.25  5.30  12 9999.0 999.0  22.4 999.0 99.0 99.00
2017 01 08 14 00 999 99.0 99.0  2.47  6.67  5.35  14 9999.0 999.0  22.4 999.0 99.0 99.00
2017 01 08 14 30 999 99.0 99.0  2.35  6.67  5.44  18 9999.0 999.0  22.2 999.0 99.0 99.00
2017 01 08 15 00 999 99.0 99.0  2.38  6.67  5.41  21 9999.0 999.0  22.1 999.0 99.0 99.00
2017 01 08 15 30 999 99.0 99.0  2.47  5.88  5.42  14 9999.0 999.0  22.1 999.0 99.0 99.00
2017 01 08 16 00 999 99.0 99.0  2.50  6.67  5.56   8 9999.0 999.0  22.1 999.0 99.0 99.00
2017 01 08 16 30 999 99.0 99.0  2.51 11.11  5.64  29 9999.0 999.0  22.1 999.0 99.0 99.00
2017 01 08 17 00 999 99.0 99.0  2.47 11.11  5.70  35 9999.0 999.0  22.1 999.0 99.0 99.00
2017 01 08 17 30 999 99.0 99.0  2.39 10.53  5.64  28 9999.0 999.0  22.1 999.0 99.0 99.00
2017 01 08 18 00 999 99.0 99.0  2.40 10.53  5.59  42 9999.0 999.0  22.1 999.0 99.0 99.00
2017 01 08 18 30 999 99.0 99.0  2.27  5.56  5.33   7 9999.0 999.0  22.1 999.0 99.0 99.00
2017 01 08 19 00 999 99.0 99.0  2.35 11.76  5.75  36 9999.0 999.0  22.1 999.0 99.0 99.00
2017 01 08 19 30 999 99.0 99.0  2.36 11.11  5.70  35 9999.0 999.0  22.0 999.0 99.0 99.00
2017 01 08 20 00 999 99.0 99.0  2.41 10.53  5.68  39 9999.0 999.0  22.0 999.0 99.0 99.00
2017 01 08 20 30 999 99.0 99.0  2.46 11.76  5.85  33 9999.0 999.0  22.0 999.0 99.0 99.00
2017 01 08 21 00 999 99.0 99.0  2.44 11.11  5.98  38 9999.0 999.0  22.0 999.0 99.0 99.00
2017 01 08 21 30 999 99.0 99.0  2.58 11.11  6.06  56 9999.0 999.0  22.0 999.0 99.0 99.00
2017 01 08 22 00 999 99.0 99.0  2.60 11.11  5.89  38 9999.0 999.0  21.9 999.0 99.0 99.00
2017 01 08 22 30 999 99.0 99.0  2.82 10.53  5.95  38 9999.0 999.0  21.9 999.0 99.0 99.00
2017 01 08 23 00 999 99.0 99.0  2.88 11.11  6.10  32 9999.0 999.0  21.8 999.0 99.0 99.00
2017 01 08 23 30 999 99.0 99.0  2.74  5.88  6.03   8 9999.0 999.0  21.8 999.0 99.0 99.00
2017 01 09 00 00 999 99.0 99.0  2.64 11.11  5.96  38 9999.0 999.0  21.7 999.0 99.0 99.00
2017 01 09 00 30 999 99.0 99.0  2.60 11.11  5.99  38 9999.0 999.0  21.7 999.0 99.0 99.00
2017 01 09 01 00 999 99.0 99.0  2.58 10.53  6.06  43 9999.0 999.0  21.6 999.0 99.0 99.00
2017 01 09 01 30 999 99.0 99.0  2.60 12.50  6.10  36 9999.0 999.0  21.5 999.0 99.0 99.00
2017 01 09 02 00 999 99.0 99.0  2.49 10.53  6.02  43 9999.0 999.0  21.3 999.0 99.0 99.00
2017 01 09 02 30 999 99.0 99.0  2.44  9.88  6.20  47 9999.0 999.0  21.3 999.0 99.0 99.00
2017 01 09 03 00 999 99.0 99.0  2.44 11.76  6.13  36 9999.0 999.0  21.2 999.0 99.0 99.00
2017 01 09 03 30 999 99.0 99.0  2.26 11.11  5.93  35 9999.0 999.0  21.2 999.0 99.0 99.00
2017 01 09 04 00 999 99.0 99.0  2.31 11.11  5.95  43 9999.0 999.0  21.2 999.0 99.0 99.00
2017 01 09 04 30 999 99.0 99.0  2.28 11.11  5.69  38 9999.0 999.0  21.2 999.0 99.0 99.00
2017 01 09 05 00 999 99.0 99.0  2.34  9.88  5.91  35 9999.0 999.0  21.2 999.0 99.0 99.00
2017 01 09 05 30 999 99.0 99.0  2.20  9.88  5.75  36 9999.0 999.0  21.2 999.0 99.0 99.00
2017 01 09 06 00 999 99.0 99.0  2.22 11.11  6.02  42 9999.0 999.0  21.2 999.0 99.0 99.00
2017 01 09 06 30 999 99.0 99.0  2.19  9.88  6.16  35 9999.0 999.0  21.3 999.0 99.0 99.00
2017 01 09 07 00 999 99.0 99.0  2.29  9.88  5.97  39 9999.0 999.0  21.3 999.0 99.0 99.00
2017 01 09 07 30 999 99.0 99.0  2.29 10.53  5.98  36 9999.0 999.0  21.3 999.0 99.0 99.00
2017 01 09 08 00 999 99.0 99.0  2.15 10.53  5.74  47 9999.0 999.0  21.3 999.0 99.0 99.00
2017 01 09 08 30 999 99.0 99.0  2.22 10.53  6.22  33 9999.0 999.0  21.3 999.0 99.0 99.00
2017 01 09 09 00 999 99.0 99.0  2.45  9.88  6.51  42 9999.0 999.0  21.3 999.0 99.0 99.00
2017 01 09 09 30 999 99.0 99.0  2.37 10.53  6.19  45 9999.0 999.0  21.3 999.0 99.0 99.00
2017 01 09 10 00 999 99.0 99.0  2.13 11.11  6.07  47 9999.0 999.0  21.3 999.0 99.0 99.00
2017 01 09 10 30 999 99.0 99.0  2.17 10.53  6.13  47 9999.0 999.0  21.3 999.0 99.0 99.00
2017 01 09 11 00 999 99.0 99.0  2.21 11.11  6.28  54 9999.0 999.0  21.2 999.0 99.0 99.00
2017 01 09 11 30 999 99.0 99.0  2.11  9.88  6.26  49 9999.0 999.0  21.2 999.0 99.0 99.00
2017 01 09 12 00 999 99.0 99.0  2.08 10.53  6.06  46 9999.0 999.0  21.2 999.0 99.0 99.00
2017 01 09 12 30 999 99.0 99.0  2.16 11.76  6.35  46 9999.0 999.0  21.2 999.0 99.0 99.00
2017 01 09 13 00 999 99.0 99.0  2.08  9.88  6.30  50 9999.0 999.0  21.2 999.0 99.0 99.00
2017 01 09 13 30 999 99.0 99.0  2.05 12.50  6.34  38 9999.0 999.0  21.1 999.0 99.0 99.00
2017 01 09 14 00 999 99.0 99.0  1.99  9.88  6.24  45 9999.0 999.0  21.1 999.0 99.0 99.00
2017 01 09 14 30 999 99.0 99.0  2.02  9.88  6.32  40 9999.0 999.0  21.1 999.0 99.0 99.00
2017 01 09 15 00 999 99.0 99.0  1.95 10.53  6.08  45 9999.0 999.0  21.1 999.0 99.0 99.00
2017 01 09 15 30 999 99.0 99.0  1.87 10.53  6.22  56 9999.0 999.0  21.1 999.0 99.0 99.00
2017 01 09 16 00 999 99.0 99.0  1.87 10.53  5.88  50 9999.0 999.0  21.1 999.0 99.0 99.00
2017 01 09 16 30 999 99.0 99.0  1.94 11.76  6.13  49 9999.0 999.0  21.1 999.0 99.0 99.00
2017 01 09 17 00 999 99.0 99.0  1.97 11.76  6.24  42 9999.0 999.0  21.1 999.0 99.0 99.00
2017 01 09 17 30 999 99.0 99.0  1.91 11.76  6.25  47 9999.0 999.0  21.1 999.0 99.0 99.00
2017 01 09 18 00 999 99.0 99.0  1.97 11.76  6.27  40 9999.0 999.0  21.1 999.0 99.0 99.00
2017 01 09 18 30 999 99.0 99.0  1.79  8.33  5.86  49 9999.0 999.0  21.1 999.0 99.0 99.00
2017 01 09 19 00 999 99.0 99.0  1.90  9.88  6.25  49 9999.0 999.0  21.2 999.0 99.0 99.00
2017 01 09 19 30 999 99.0 99.0  1.83 11.11  6.24  50 9999.0 999.0  21.2 999.0 99.0 99.00
2017 01 09 20 00 999 99.0 99.0  1.84 11.76  6.53  52 9999.0 999.0  21.2 999.0 99.0 99.00
2017 01 09 20 30 999 99.0 99.0  1.76 11.11  6.34  56 9999.0 999.0  21.2 999.0 99.0 99.00
2017 01 09 21 00 999 99.0 99.0  1.72  9.88  6.25  54 9999.0 999.0  21.2 999.0 99.0 99.00
2017 01 09 21 30 999 99.0 99.0  1.64 11.76  6.05  49 9999.0 999.0  21.1 999.0 99.0 99.00
2017 01 09 22 00 999 99.0 99.0  1.74  9.88  6.52  52 9999.0 999.0  21.1 999.0 99.0 99.00
2017 01 09 22 30 999 99.0 99.0  1.72  9.88  6.40  56 9999.0 999.0  21.1 999.0 99.0 99.00
2017 01 09 23 00 999 99.0 99.0  1.61  9.88  6.37  50 9999.0 999.0  21.1 999.0 99.0 99.00
2017 01 09 23 30 999 99.0 99.0  1.56  9.09  6.17  53 9999.0 999.0  21.1 999.0 99.0 99.00
2017 01 10 00 00 999 99.0 99.0  1.67 11.11  6.44  60 9999.0 999.0  21.1 999.0 99.0 99.00
2017 01 10 00 30 999 99.0 99.0  1.58 11.76  6.26  63 9999.0 999.0  21.1 999.0 99.0 99.00
2017 01 10 01 00 999 99.0 99.0  1.66 10.53  6.47  52 9999.0 999.0  21.1 999.0 99.0 99.00
2017 01 10 01 30 999 99.0 99.0  1.56 11.11  5.98  54 9999.0 999.0  21.0 999.0 99.0 99.00
2017 01 10 02 00 999 99.0 99.0  1.57  9.88  5.79  54 9999.0 999.0  21.0 999.0 99.0 99.00
2017 01 10 02 30 999 99.0 99.0  1.63 11.11  5.82  66 9999.0 999.0  21.0 999.0 99.0 99.00
2017 01 10 03 00 999 99.0 99.0  1.63 10.53  5.89  59 9999.0 999.0  21.0 999.0 99.0 99.00
2017 01 10 03 30 999 99.0 99.0  1.54  9.09  5.69  46 9999.0 999.0  21.0 999.0 99.0 99.00
2017 01 10 04 00 999 99.0 99.0  1.66  9.88  5.82  49 9999.0 999.0  21.0 999.0 99.0 99.00
2017 01 10 04 30 999 99.0 99.0  1.74  9.88  5.91  49 9999.0 999.0  21.0 999.0 99.0 99.00
2017 01 10 05 00 999 99.0 99.0  1.60 13.33  5.59  50 9999.0 999.0  21.0 999.0 99.0 99.00
2017 01 10 05 30 999 99.0 99.0  1.71 10.53  6.04  45 9999.0 999.0  21.0 999.0 99.0 99.00
2017 01 10 06 00 999 99.0 99.0  1.66 11.76  6.36  60 9999.0 999.0  21.0 999.0 99.0 99.00
2017 01 10 06 30 999 99.0 99.0  1.56 12.50  6.19  57 9999.0 999.0  21.0 999.0 99.0 99.00
2017 01 10 07 00 999 99.0 99.0  1.66 11.76  6.43  54 9999.0 999.0  21.0 999.0 99.0 99.00
2017 01 10 07 30 999 99.0 99.0  1.64 11.76  6.51  54 9999.0 999.0  21.0 999.0 99.0 99.00
2017 01 10 08 00 999 99.0 99.0  1.59 12.50  6.37  64 9999.0 999.0  21.0 999.0 99.0 99.00
