C11,1.3948918,1.7657503,0.9332833,9.0000000e-06,8.5600000e-05,4.0000000e-06
C11,1.3727092,1.2916462,1.4699332,8.4000000e-06,1.1700000e-05,7.5000000e-06
C11,1.5151927,0.6162617,1.4932146,8.2000000e-06,3.6000000e-06,1.2800000e-05
C11,1.6650823,0.0651556,0.6602428,8.4000000e-06,3.0000000e-07,6.9000000e-05
C11,1.1838279,0.4664949,0.3175321,6.5000000e-06,2.5000000e-06,3.2000000e-06
C11,0.6796097,0.6414446,0.8202403,5.4000000e-06,3.9000000e-06,4.4000000e-06
C11,0.2158954,0.6802228,1.071035,5.4000000e-06,4.4000000e-06,4.7000000e-06
C12,1.3144336,0.6456354,0.7117844,5.0000000e-06,2.3300000e-04,7.3000000e-06
C12,1.3107834,0.7175131,0.1096829,6.3000000e-06,2.6600000e-05,6.0000000e-07
C12,0.9980734,1.0020132,0.2883772,7.2000000e-06,1.2600000e-05,1.3000000e-06
C12,0.2005863,2.0746899,0.2404493,2.5000000e-06,1.3600000e-05,1.1000000e-06
C12,0.1774137,2.1448241,0.3705649,3.8000000e-06,9.6000000e-06,2.3000000e-06
C12,0.4617366,2.099612,1.17193,1.2600000e-05,7.8000000e-06,1.9200000e-05
C12,4.4260641,1.3883149,6.7104423,1.3320000e-04,5.1000000e-06,1.3220000e-04
C12,3.1693741,0.2797224,3.5598232,2.1500000e-04,1.2000000e-06,2.3600000e-05
C12,2.0687931,0.1194968,1.7926039,6.3600000e-05,7.0000000e-07,8.3000000e-06
C12,1.2596711,0.2020847,0.9676312,1.1900000e-05,1.7000000e-06,4.2000000e-06
C12,1.1954995,0.0937317,0.5892197,6.4000000e-06,1.2000000e-06,3.1000000e-06
C12,1.2487432,0.1253146,0.1636132,5.0000000e-06,1.8000000e-06,1.5000000e-06
C12,1.1660949,0.1891283,0.2728361,4.3000000e-06,2.7000000e-06,4.2080000e-03
C12,1.0919094,0.1093805,0.0511804,4.4000000e-06,1.9000000e-06,5.0000000e-07
C12,0.9288809,0.133862,0.5036448,4.6000000e-06,7.7000000e-06,2.6000000e-06
C12,0.7025099,0.5662105,0.7166797,4.7000000e-06,1.0700000e-05,3.1000000e-06
C12,0.6414867,1.0462632,0.6634043,5.8000000e-06,7.5000000e-06,3.1000000e-06
C12,0.6407672,1.3903072,0.2225595,6.5000000e-06,6.5000000e-06,1.5000000e-06
C12,0.7252327,1.5071757,0.6803918,7.2000000e-06,5.9000000e-06,1.4000000e-05
C12,0.3015015,1.2941825,1.7604856,3.1000000e-06,5.1000000e-06,2.7900000e-05
C12,0.2876714,0.8217405,1.9264375,4.4000000e-06,3.7000000e-06,1.2000000e-05
C12,0.7651666,0.4683113,1.8033798,5.1290000e-04,2.7000000e-06,8.2000000e-06
C12,1.1549531,0.227478,1.3396822,1.3600000e-05,1.7000000e-06,5.9000000e-06
C12,1.3079406,0.0754195,0.7428554,7.7000000e-06,6.0000000e-07,4.0000000e-06
C13,1.7929937,1.759934,0.3228359,3.9500000e-05,4.6000000e-06,2.0000000e-06
C13,2.2051076,1.4796876,0.1918778,3.2100000e-05,4.4000000e-06,8.0000000e-07
C13,2.2940423,1.1464882,0.6464704,3.5600000e-05,4.1000000e-06,2.1000000e-06
C13,2.1335714,0.857932,1.1028147,6.3600000e-05,3.6000000e-06,3.2000000e-06
C13,1.8490582,0.6469347,1.5453486,1.1790000e-04,3.0000000e-06,4.3000000e-06
C13,1.2925364,0.597778,1.7879571,1.8400000e-05,2.8000000e-06,5.1000000e-06
C13,0.7799605,0.7076376,1.8729793,6.8000000e-06,2.9000000e-06,5.9000000e-06
C13,0.4045197,0.9966398,1.6639242,2.9000000e-06,3.4000000e-06,6.3000000e-06
C13,0.2541698,1.1892825,1.083887,1.9000000e-06,3.4000000e-06,5.6000000e-06
C13,0.2522883,1.338953,0.5778383,2.4000000e-06,3.4000000e-06,5.5000000e-06
C13,0.0107794,1.406048,0.3186527,2.0000000e-07,3.4000000e-06,2.6500000e-05
C13,0.0177917,1.3742622,0.0285157,1.6800000e-04,3.3000000e-06,3.0000000e-07
C13,0.2106567,1.3798358,0.0607509,4.7000000e-06,3.6000000e-06,4.0000000e-07
C13,0.2669684,1.391588,0.0989399,3.9000000e-06,4.1000000e-06,4.0000000e-07
C13,0.1722577,1.4089881,0.2699778,2.6000000e-06,5.0000000e-06,9.0000000e-07
C13,0.0289716,1.375659,0.4492487,8.0000000e-07,5.8000000e-06,1.3000000e-06
C13,0.1250281,1.4133739,0.4981823,1.0500000e-05,6.6000000e-06,1.4000000e-06
C13,0.1090992,1.5702176,0.4059394,1.7000000e-06,7.2000000e-06,1.1000000e-06
C13,0.0739545,1.7292264,0.3031464,7.0000000e-07,6.9000000e-06,9.0000000e-07
C13,0.4976767,1.7321952,0.3798221,3.8000000e-06,5.8000000e-06,1.4000000e-06
C13,0.9298985,1.6888387,0.4927699,7.3000000e-06,4.8000000e-06,2.5000000e-06
C13,1.0447756,1.552302,0.5815262,1.0800000e-05,3.9000000e-06,5.3000000e-06
C13,1.0508659,1.5340963,0.4827931,2.1700000e-05,3.7000000e-06,3.2500000e-05
C13,1.1264808,1.575331,0.1418617,2.4610000e-04,3.8000000e-06,1.8000000e-06
C14,1.3905637,0.2471012,0.2777904,9.2000000e-06,1.4000000e-06,1.9000000e-06
C14,1.0008794,0.5729917,0.4020233,7.0000000e-06,5.3000000e-06,1.9000000e-06
C14,0.5771835,0.7466006,0.8381207,3.7000000e-06,4.9000000e-05,3.6000000e-06
C14,0.4376903,0.9260093,1.2164051,2.3000000e-06,1.3900000e-05,6.3000000e-06
C14,0.5128799,0.4045245,1.5523425,2.3000000e-06,3.4000000e-06,1.3900000e-05
